"artist_name","user_first_name","item_in_session","user_last_name","song_length","session_id","song_title","user_id"
"HIM","Lily","1","Burns","212.06159","456","Beautiful","32"
"Matmos","Joseph","0","Gutierrez","1449.11628","284","Supreme Balloon","75"
"Gary Allan","Ryann","0","Smith","259.83955","328","The One","92"
"Miracle Fortress","Ryann","1","Smith","200.9073","328","Five Roses","92"
"Don Omar","Ryann","2","Smith","261.35465","328","Cuentale","92"
"Jay-Z","Ryann","3","Smith","212.27057","328","D'Evils","92"
"Red Hot Chili Peppers","Ryann","4","Smith","231.33995","328","Easily (Album Version)","92"
"Flogging Molly","Chloe","1","Cuevas","361.9522","437","Rebels of the Sacred Heart","49"
"Reverend Horton Heat","Chloe","2","Cuevas","158.64118","437","Now_ Right Now","49"
"Sea Wolf","Chloe","3","Cuevas","232.61995","437","I Made A Resolution","49"
"Jason Mraz & Colbie Caillat","Chloe","4","Cuevas","189.6224","437","Lucky (Album Version)","49"
"Jamie Lidell","Chloe","5","Cuevas","175.25506","437","Enoughs Enough","49"
"Feist","Chloe","6","Cuevas","212.79302","437","Mushaboom (Postal Service Mix)","49"
"Sex Slaves","Chloe","12","Cuevas","175.51628","437","We're Going Out Tonight","49"
"Rise Against","Chloe","1","Cuevas","169.482","469","To Them These Streets Belong","49"
"BeyoncÃÂ©","Mohammad","1","Rodriguez","359.54893","441","Get Me Bodied","88"
"Nate Dogg","Mohammad","2","Rodriguez","356.38812","441","Never Leave Me Alone","88"
"Taylor Swift","Cierra","1","Finley","233.89995","443","Love Story","96"
"Lynyrd Skynyrd","Ryan","0","Smith","216.60689","452","Sweet home Alabama","26"
"Kelis","Cierra","2","Finley","293.58975","443","Caught Out There (Explicit)","96"
"The Kills","Cierra","3","Finley","203.38893","443","Last Day Of Magic","96"
"Collie Buddz featuring Paul Wall","Aleena","1","Kirby","271.62077","448","What A Feeling","44"
"Charttraxx Karaoke","Cierra","4","Finley","225.17506","443","Fireflies","96"
"Band Of Horses","Aleena","2","Kirby","321.14893","448","The Funeral (Album Version)","44"
"Coldplay","Aleena","3","Kirby","307.51302","448","Clocks","44"
"Bon Jovi","Aleena","4","Kirby","228.75383","448","Have A Nice Day","44"
"P.O.D.","Aleena","5","Kirby","203.7024","448","Alive (2006 Remastered Album Version)","44"
"Bloc Party","Aleena","6","Kirby","222.04036","448","Plans (Replanned by Mogwai)","44"
"Los Prisioneros","Aleena","7","Kirby","211.12118","448","Pa Pa Pa","44"
"Octopus Project","Aleena","8","Kirby","175.25506","448","Lots More Stairs","44"
"Roudoudou","Aleena","9","Kirby","18.41587","448","Ecoute Ce Scratch","44"
"Africando","Aleena","10","Kirby","253.54404","448","Tierra Tradicional","44"
"RUN-DMC Featuring Method Man_ Kenny Cash_ Mike Ransom_ and Jamel Simmons","Aleena","11","Kirby","266.52689","448","Simmons Incorporated","44"
"Graham Coxon","Colm","1","Santana","197.14567","414","I'm Goin' Away","67"
"Queens Of The Stone Age","Aleena","12","Kirby","231.02649","448","In The Fade","44"
"Dance Gavin Dance","Colm","2","Santana","193.30567","414","Strawberry AndrÃÂ© (Album Version)","67"
"Passion Pit","Aleena","13","Kirby","243.69587","448","Eyes As Candles","44"
"Black Eyed Peas","Colm","4","Santana","229.61587","414","Let's Get It Started","67"
"Plastic Bertrand","Colm","5","Santana","180.00934","414","Ca plane pour moi","67"
"Cream","Colm","6","Santana","166.5824","414","Strange Brew","67"
"Coldplay","Colm","7","Santana","284.39465","414","A Message","67"
"Cute Is What We Aim For","Colm","8","Santana","172.22485","414","Sweat the Battle Before the Battle Sweats You (Album Version)","67"
"Metallica","Connar","0","Moreno","256.9922","218","Of Wolf And Man","62"
"The Kills","Connar","1","Moreno","217.70404","218","Tape Song","62"
"Foo Fighters","Connar","2","Moreno","271.38567","218","The Pretender","62"
"Plaid","Connar","3","Moreno","260.96281","218","Eyen [Chosen by fans on Warp20.net]","62"
"The Van Pelt","Theodore","1","Harris","208.71791","462","It's New To Me","14"
"44","Ryan","1","Smith","224.57424","472","Make You Smile","26"
"Chris Brown","Rylan","1","George","275.1473","446","I May Never Find","16"
"KT Tunstall","Ryan","2","Smith","170.47465","472","Black Horse And The Cherry Tree (Radio Version)","26"
"Cascada","Rylan","2","George","184.39791","446","Kids In America","16"
"Incubus","Ryan","3","Smith","293.38077","472","Black Heart Inertia","26"
"Miike Snow","Tegan","1","Levine","220.83873","435","Black & Blue","80"
"Cartola","Tegan","2","Levine","208.92689","435","Sala De RecepÃÂ§ÃÂ£o","80"
"Kill The Client","Tegan","3","Levine","70.68689","435","Commander In Thief","80"
"Wolfmother","Tegan","5","Levine","175.82975","435","Woman","80"
"Old Crow Medicine Show","Tegan","6","Levine","231.73179","435","Wagon Wheel","80"
"Architecture In Helsinki","Tegan","7","Levine","173.73995","435","Debbie","80"
"Charlie Louvin","Tegan","8","Levine","170.86649","435","I Think I'll Live","80"
"Miguel Morales","Tegan","9","Levine","270.78485","435","La Derrota de Un Don Juan","80"
"Dominique A","Tegan","10","Levine","153.20771","435","Le Courage Des Oiseaux","80"
"Cock Sparrer","Tegan","11","Levine","203.25832","435","Run With The Blind","80"
"Jimmy Wakely","Tegan","12","Levine","165.74649","435","I Love You So Much It Hurts","80"
"Peter Doherty","Tegan","13","Levine","217.02485","435","A Little Death Around the Eyes","80"
"Katy Perry","Tegan","14","Levine","246.41261","435","Thinking Of You","80"
"Sidewalk Prophets","Molly","0","Taylor","260.62322","464","You Love Me Anyway (Album)","35"
"Rise Against","Molly","1","Taylor","221.17832","464","Torches","35"
"K'Naan","Molly","2","Taylor","220.49914","464","Wavin'  Flag","35"
"Patrick Jumpen","Ryan","0","Smith","208.87465","480","Holiday","26"
"Alicia Keys","Ryan","1","Smith","216.47628","480","Empire State Of Mind (Part II) Broken Down","26"
"The Grass Roots","Sara","72","Johnson","166.71302","411","Let's Live For Today","95"
"Stars","Sara","73","Johnson","298.94485","411","Time Can Never Kill The True Heart","95"
"Eddie Palmieri","Sara","74","Johnson","391.83628","411","Nada De Ti","95"
"The Bravery","Sara","75","Johnson","168.14975","411","Give In","95"
"K.U.K.L","Sara","76","Johnson","181.28934","411","Anna","95"
"The Fray","Sara","77","Johnson","209.97179","411","Syndicate","95"
"Chuck Berry","Sara","78","Johnson","147.06893","411","Roll Over Beethoven","95"
"Dimmu Borgir","Sara","79","Johnson","468.47955","411","Kings Of The Carnival Creation","95"
"Jimmy Nail","Sara","80","Johnson","245.65506","411","Ain't No Doubt","95"
"Weezer","Sara","81","Johnson","189.43955","411","Pork And Beans","95"
"Madcon","Wyatt","1","Scott","215.92771","551","Beggin'","9"
"Joe Williams / Count Basie","Sara","82","Johnson","184.94649","411","Teach Me Tonight","95"
"Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens","Sara","83","Johnson","375.19628","411","Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto","95"
"Modwheelmood","Sara","84","Johnson","209.71057","411","Sunday Morning","95"
"John Mayer","Tegan","0","Levine","201.16853","548","Waiting On The World To Change","80"
"Ten Years After","Tegan","1","Levine","122.3571","548","Two Time Mama (2004 Digital Remaster)","80"
"Mudcrutch","Tegan","2","Levine","208.03873","548","Six Days On The Road (Album Version)","80"
"Alaska Y Dinarama","Tegan","3","Levine","180.37506","548","Ni TÃÂº Ni Nadie (VersiÃÂ³n Demo)","80"
"Kicking K8","Tegan","4","Levine","176.48281","548","Liar","80"
"Badly Drawn Boy","Tegan","5","Levine","318.51057","548","The Shining","80"
"Disturbed","Tegan","7","Levine","247.09179","548","Pain Redefined (Album Version)","80"
"Phoenix","Tegan","8","Levine","278.80444","548","Armistice","80"
"Margaret Becker","Tegan","9","Levine","251.84608","548","The Hunger Stays","80"
"Lady GaGa","Tegan","10","Levine","220.65587","548","Teeth","80"
"Corinne Bailey Rae","Tegan","11","Levine","206.18404","548","Trouble Sleeping","80"
"Royksopp","Tegan","12","Levine","303.62077","548","Miss It So Much","80"
"Apocalyptica","Tegan","13","Levine","221.07383","548","Enter Sandman","80"
"Usher featuring will.i.am","Tegan","14","Levine","395.72853","548","OMG","80"
"The Killers","Alivia","1","Terrell","246.80444","3","Read My Mind","4"
"Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner","Tegan","15","Levine","277.15873","548","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","80"
"Interpol","Tegan","16","Levine","487.67955","548","Public Pervert","80"
"Clay Walker","Tegan","17","Levine","167.99302","548","What's It To You (Album Version)","80"
"DMX","Tegan","18","Levine","259.65669","548","One More Road To Cross","80"
"Dakota Oak","Tegan","19","Levine","45.63546","548","Baker's Blue Jay Yarn","80"
"Coldplay","Tegan","20","Levine","268.30322","548","Yellow","80"
"Deadmau5","Tegan","21","Levine","521.19465","548","Faxing Berlin","80"
"Shaggy / Ricardo Ducent","Tegan","22","Levine","226.76853","548","It Wasn't Me","80"
"R.E.M.","Tegan","23","Levine","202.4224","548","Talk About The Passion","80"
"Michelle Shocked","Tegan","24","Levine","217.83465","548","Quality Of Mercy","80"
"Cradle Of Filth","Tegan","25","Levine","371.66975","548","Better To Reign In Hell","80"
"Bond","Tegan","26","Levine","210.9122","548","Scorchio","80"
"Vieja Trova Santiaguera","Tegan","27","Levine","222.58893","548","Cuida Eso","80"
"Jonas Brothers","Tegan","28","Levine","153.46893","548","S.O.S.","80"
"KC And The Sunshine Band","Sylvie","1","Cruz","301.03465","484","Get Down Tonight (Miami Mix)","10"
"Alejandro Sanz","Tegan","29","Levine","277.44608","548","Te lo agradezco_ pero no","80"
"Bleeding Through","Tegan","30","Levine","171.67628","548","The Truth (Sick Of It All Cover Version)","80"
"Eminem","Sylvie","2","Cruz","323.49995","484","Criminal","10"
"MoZella","Tegan","31","Levine","203.41506","548","You Wanted It (Album Version)","80"
"Laurel & Hardy","Sylvie","3","Cruz","123.71546","484","At the Ball_ That's All","10"
"Jack's Mannequin","Tegan","33","Levine","194.89914","548","The Mixed Tape (Album Version)","80"
"Percubaba","Sylvie","4","Cruz","124.78649","484","Intro","10"
"Eagles","Tegan","34","Levine","241.78893","548","Take The Devil (LP Version)","80"
"Rilo Kiley","Sylvie","5","Cruz","322.42893","484","A Man/Me/Then Jim (Album Version)","10"
"Rise Against","Tegan","35","Levine","245.96853","548","Audience Of One","80"
"Watain","Sylvie","6","Cruz","303.25506","484","Sworn To The Dark","10"
"Nickel Creek","Tegan","36","Levine","187.55873","548","Scotch & Chocolate","80"
"Ricardo Arjona","Sylvie","7","Cruz","210.25914","484","Como Duele (Album)","10"
"Sherwood","Tegan","37","Levine","122.77506","548","The last to know","80"
"Gordon Lightfoot","Tegan","40","Levine","172.61669","548","Steel Rail Blues","80"
"The Temper Trap","Tegan","41","Levine","192.67873","548","Fader","80"
"Moby","Tegan","42","Levine","228.25751","548","South Side","80"
"Toby Keith","Tegan","43","Levine","207.46404","548","How Do You Like Me Now?!","80"
"Joe Vasconcellos","Tegan","44","Levine","255.92118","548","Me Demoro (vivo)","80"
"Mike Jones","Tegan","45","Levine","222.58893","548","Next To You   (Explicit Album Version)","80"
"MercyME","Tegan","46","Levine","257.51465","548","In You","80"
"Disturbed","Chloe","0","Cuevas","223.45098","553","Just Stop (Album Version)","49"
"Armand Van Helden & A-TRAK Present Duck Sauce","Tegan","47","Levine","325.0673","548","aNYway","80"
"Jack Johnson","Lily","6","Cooper","185.99138","58","Crying Shame","59"
"Alliance Ethnik","Chloe","1","Cuevas","265.76934","553","Creil City","49"
"blessthefall","Lily","7","Cooper","166.45179","58","Higinia (Album Version)","59"
"The Spades","Tegan","48","Levine","84.84526","548","Gotta Get Some","80"
"Subhumans","Tegan","49","Levine","209.37098","548","Rain","80"
"Killswitch Engage","Tegan","50","Levine","257.20118","548","This Is Goodbye (Album Version)","80"
"Wishbone Ash","Tegan","51","Levine","221.54404","548","Persephone","80"
"Cartola","Tegan","52","Levine","127.242","548","Tive Sim","80"
"Joa~o Gilberto","Tegan","53","Levine","98.14159","548","Samba De Una Nota SoÃÂ´","80"
"Blufeld","Tegan","54","Levine","396.93016","548","On A Deeper Level","80"
"Carpenters","Tegan","55","Levine","276.06159","548","(They Long To Be) Close To You","80"
"Komeda","Tegan","56","Levine","261.72036","548","Brother","80"
"Bond","Rylan","0","George","181.68118","479","Fuego","16"
"The Hooters","Tegan","57","Levine","240.43057","548","Johnny B.","80"
"BeyoncÃÂ©","Ryan","0","Smith","261.74649","529","Halo","26"
"Dido","Rylan","4","George","217.83465","479","Thank You","16"
"John Michael Montgomery","Rylan","5","George","217.0771","479","Beer And Bones","16"
"Sarah Connor / Naturally 7","Rylan","6","George","277.10649","479","Music Is The Key","16"
"Macaco","Rylan","7","George","202.4224","479","Con La Mano LevantÃÂ¡","16"
"Franz Ferdinand","Rylan","8","George","254.69342","479","This Fire","16"
"Green Day","Tegan","59","Levine","185.12934","548","American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version)","80"
"OneRepublic","Rylan","9","George","218.95791","479","Everybody Loves Me","16"
"Aqua","Tegan","60","Levine","201.92608","548","Doctor Jones","80"
"Craig Chaquico","Rylan","10","George","279.64036","479","Kyle's World","16"
"Joshua Radin","Tegan","61","Levine","169.32526","548","I'd Rather Be With You","80"
"Memphis Jug Band","Rylan","11","George","150.80444","479","K.C. Moan","16"
"Underoath","Tegan","62","Levine","268.042","548","A Boy Brushed Red Living In Black And White","80"
"Roses Are Red","Rylan","12","George","258.82077","479","Time Signals Progress","16"
"Jay-Z","Tegan","63","Levine","212.27057","548","D'Evils","80"
"Marilyn Manson","Rylan","13","George","218.8273","479","The Beautiful People","16"
"Taylor Swift","Tegan","64","Levine","232.09751","548","Tim McGraw","80"
"Erasure","Rylan","14","George","584.25424","479","Fingers And Thumbs (Cold Summer's Day) (Sound Factory Remix)","16"
"Casiotone For The Painfully Alone","Tegan","65","Levine","210.12853","548","Hot Boyz (w/ Dear Nora)","80"
"The Corrs","Tegan","66","Levine","205.94893","548","Breathless","80"
"Black Stone Cherry","Tegan","67","Levine","261.79873","548","Big City Lights (Album Version)","80"
"The Kooks","Rylan","15","George","203.96363","479","Naive","16"
"Band Of Horses","Rylan","16","George","203.25832","479","Marry Song (Album)","16"
"BeyoncÃÂ©","Tegan","68","Levine","163.70893","548","Gift From Virgo","80"
"Metric","Tegan","69","Levine","245.52444","548","Gold Guns Girls","80"
"Miley Cyrus","Rylan","17","George","180.84526","479","Hoedown Throwdown","16"
"Stars","Rylan","19","George","225.82812","479","Violent","16"
"K'Naan","Tegan","70","Levine","220.49914","548","Wavin'  Flag","80"
"The Corrs","Rylan","20","George","238.44526","479","When The Stars Go Blue (Featuring Bono) (Disclab Remix)","16"
"Binary Star","Tegan","71","Levine","362.84036","548","Evolution Of Man","80"
"Florence + The Machine","Rylan","21","George","219.66322","479","Dog Days Are Over (Radio Edit)","16"
"Reverend And The Makers","Tegan","72","Levine","209.81506","548","Heavyweight Champion Of The World","80"
"Les Humphries Singers","Rylan","22","George","222.79791","479","Mama Loo","16"
"John Waite","Tegan","73","Levine","269.76608","548","Missing You","80"
"CKY","Rylan","23","George","240.27383","479","Familiar Realm","16"
"R.I.O.","Tegan","74","Levine","217.12934","548","When The Sun Comes Down","80"
"BeyoncÃÂ©","Rylan","24","George","261.74649","479","Halo","16"
"Calle 13","Tegan","75","Levine","196.98893","548","Electro Movimiento","80"
"Chris Bathgate","Rylan","25","George","324.98893","479","Coda","16"
"Discovery","Tegan","76","Levine","192.522","548","So Insane","80"
"Griffin House","Tegan","77","Levine","226.42893","548","Better Than Love","80"
"Beastie Boys","Rylan","26","George","172.22485","479","The Maestro","16"
"Raphael Saadiq featuring Stevie Wonder and CJ","Ann","1","Banks","252.94322","421","Never Give You Up","99"
"Dead Meadow","Rylan","27","George","181.41995","479","Keep On Walking","16"
"59 Times the Pain","Tegan","78","Levine","144.95302","548","Found Home","80"
"Third World","Tegan","79","Levine","268.79955","548","1865 (96ÃÂº In The Shade)","80"
"Nine Inch Nails","Emily","1","Benson","293.69424","522","Dead Souls (LP Version)","58"
"Bon Jovi","Rylan","28","George","250.69669","479","Livin' On A Prayer","16"
"Kid Cudi / MGMT / Ratatat","Rylan","29","George","295.67955","479","Pursuit Of Happiness (nightmare)","16"
"Maria BethÃÂ¢nia","Tegan","80","Levine","212.34893","548","Onde Estara O Meu Amor","80"
"David Cook","Emily","2","Benson","248.00608","522","Come Back to Me","58"
"Green Day","Tegan","81","Levine","185.12934","548","American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version)","80"
"Feist","Emily","3","Benson","183.58812","522","1234","58"
"The Cat Empire","Rylan","30","George","200.35873","479","The Lost Song","16"
"Angels and Airwaves","Chloe","0","Cuevas","302.05342","568","The Gift","49"
"Brisa RochÃÂ©","Emily","4","Benson","48.19546","522","Intermission 1","58"
"Saving Abel","Rylan","31","George","258.42893","479","Sailed Away","16"
"Mystery Jets","Emily","5","Benson","245.02812","522","Hand Me Down","58"
"Eminem","Rylan","32","George","284.18567","479","The Real Slim Shady","16"
"Anna Ternheim","Emily","6","Benson","166.86975","522","To Be Gone","58"
"Color Me Badd","Emily","7","Benson","259.63057","522","Close To Heaven (Album Version)","58"
"Jimmy Eat World","Rylan","33","George","166.00771","479","The Middle","16"
"Reel Big Fish","Emily","8","Benson","289.61914","522","We Care","58"
"The Upsetters","Rylan","34","George","231.44444","479","Dub So","16"
"Insane Clown Posse","Rylan","35","George","262.89587","479","Piggy Pie (Old School)","16"
"The Strokes","Emily","9","Benson","218.56608","522","Reptilia","58"
"Yazoo","Rylan","36","George","269.16526","479","Good Times","16"
"Thrice","Emily","10","Benson","291.76118","522","Of Dust And Nations","58"
"Jacky Terrasson","Chloe","5","Cuevas","342.7522","568","Le Jardin d'Hiver","49"
"Armin van Buuren","Rylan","37","George","452.23138","479","Never Say Never","16"
"Relient K","Emily","11","Benson","138.81424","522","Silent Night/Away In A Manger (Album Version)","58"
"Nick Cave & The Bad Seeds","Emily","12","Benson","265.27302","522","Spell","58"
"Akcent","Chloe","6","Cuevas","235.44118","568","9 Mai","49"
"Riverboat Gamblers","Emily","13","Benson","122.04363","522","Hey! Hey! Hey!","58"
"Ikonika","Rylan","38","George","157.25669","479","Continue?","16"
"The Tallest Man On Earth","Emily","14","Benson","175.43791","522","Thousand Ways","58"
"Drowning Pool","Chloe","7","Cuevas","201.63873","568","Bodies","49"
"Justin Timberlake","Rylan","40","George","313.0771","479","What Goes Around...Comes Around","16"
"The Pussycat Dolls","Emily","15","Benson","221.3873","522","Magic","58"
"KC And The Sunshine Band","Chloe","8","Cuevas","262.1122","568","It's The Same Old Song","49"
"Gary Allan","Rylan","41","George","237.53098","479","Today","16"
"Rebelution","Emily","16","Benson","244.55791","522","Suffering","58"
"Jaci Velasquez","Chloe","9","Cuevas","200.95955","568","Something (Album Version)","49"
"Nate Dogg feat.  Warren G","Rylan","42","George","271.59465","479","Nobody Does It Better","16"
"Soulja Boy Tell'em","Emily","17","Benson","224.91383","522","Crank That (Soulja Boy)","58"
"Chuck Berry","Chloe","10","Cuevas","147.06893","568","Roll Over Beethoven","49"
"Band Of Horses","Chloe","11","Cuevas","50.59873","568","Lamb on the Lam (In the City) (Album)","49"
"Dwight Yoakam","Emily","18","Benson","239.3073","522","You're The One","58"
"The Format","Rylan","43","George","225.802","479","Inches And Falling (I Love_ Love) (Live)","16"
"K-OS","Chloe","13","Cuevas","189.64853","568","I Wish I Knew Natalie Portman","49"
"Amy Winehouse","Emily","19","Benson","151.562","522","Me & Mr Jones","58"
"Harmonia","Chloe","14","Cuevas","655.77751","568","Sehr kosmisch","49"
"Steely Dan","Emily","20","Benson","138.84036","522","With A Gun","58"
"Katrina & The Waves","Emily","21","Benson","199.73179","522","The Game Of Love","58"
"The Pussycat Dolls","Emily","22","Benson","200.9073","522","Love The Way You Love Me","58"
"Decyfer Down","Emily","23","Benson","214.17751","522","I'll Breathe For You","58"
"Bow Wow & Omarion","Chloe","15","Cuevas","284.83873","568","Girlfriend","49"
"The Velvet Underground / Nico","Emily","24","Benson","360.09751","522","All Tomorrow's Parties","58"
"The Killers","Ava","1","Robinson","225.12281","538","A Dustland Fairytale","50"
"Kassav'","Emily","25","Benson","446.74567","522","Medley Jacob","58"
"The Tragically Hip","Emily","26","Benson","226.16771","522","Coffee Girl","58"
"Ryan Adams","Jacqueline","1","Lynch","145.08363","559","Everybody Knows","29"
"El Cuarteto De Nos","Emily","27","Benson","280.2673","522","Hoy Estoy Raro","58"
"Foo Fighters","Jacqueline","2","Lynch","316.18567","559","Over And Out","29"
"Phil Keaggy","Emily","28","Benson","376.0322","522","Paintin' The Town (Album Version)","58"
"Local H","Jacqueline","3","Lynch","223.00689","559","Bound For The Floor","29"
"David Benoit","Jacqueline","4","Lynch","288.96608","559","Jump Start","29"
"Gang Of Four","Emily","29","Benson","207.25506","522","Damaged Goods","58"
"Darius Rucker","Jacqueline","5","Lynch","230.39955","559","Alright","29"
"Chris Bathgate","Jacqueline","6","Lynch","324.98893","559","Coda","29"
"The Offspring","Jacqueline","7","Lynch","163.3171","559","It'll Be a Long Time (Album Version)","29"
"Kings Of Leon","Jacqueline","8","Lynch","189.1522","559","McFearless","29"
"Caribou","Jacqueline","9","Lynch","282.33098","559","Kaili","29"
"Nine Inch Nails","Jacqueline","10","Lynch","373.2371","559","Closer","29"
"ATB","Jacqueline","11","Lynch","191.7122","559","Rising Moon","29"
"Coldplay","Jacqueline","12","Lynch","268.38159","559","Yellow","29"
"Cage The Elephant","Jacqueline","13","Lynch","175.12444","559","Ain't No Rest For The Wicked (Original Version)","29"
"Jack Johnson","Jacqueline","14","Lynch","236.93016","559","Bubble Toes","29"
"Klaxons","Jacqueline","15","Lynch","166.79138","559","Golden Skans","29"
"Three 6 Mafia vs. TiÃÂ«sto with Sean Kingston and Flo Rida","Jacqueline","16","Lynch","241.05751","559","Feel It","29"
"Kid Cudi","Jacqueline","17","Lynch","259.00363","559","Cudi Zone","29"
"Rihanna","Jacqueline","18","Lynch","269.37424","559","Don't Stop The Music","29"
"Brooks & Dunn","Lily","1","Koch","191.79057","557","He's Got You","15"
"ILS","Jacqueline","19","Lynch","350.61506","559","No Soul (High Contrast Remix)","29"
"Reel Big Fish","Lily","2","Koch","190.69342","557","Ban The Tube Top","15"
"Pearl Jam","Jacqueline","20","Lynch","161.48853","559","Oceans","29"
"Lucero","Lily","3","Koch","231.94077","557","I'll Just Fall","15"
"Armin van Buuren","Jacqueline","21","Lynch","452.23138","559","Never Say Never","29"
"Usher Featuring Lil' Jon & Ludacris","Lily","4","Koch","250.38322","557","Yeah!","15"
"Ice Cube","Aiden","1","Hess","252.02893","498","It Was A Good Day","86"
"The New Pornographers","Lily","5","Koch","206.81098","557","Use It","15"
"Righteous Brothers","Jacqueline","22","Lynch","215.90159","559","Unchained Melody","29"
"Toto La Momposina","Aiden","2","Hess","299.02322","498","Curura","86"
"Motion City Soundtrack","Lily","6","Koch","206.34077","557","Everything Is Alright (Album Version)","15"
"Misfits","Jacqueline","23","Lynch","45.47873","559","Kong Unleashed (Album Version)","29"
"Kid Cudi / MGMT / Ratatat","Jacqueline","24","Lynch","295.67955","559","Pursuit Of Happiness (nightmare)","29"
"Drowning Pool","Lily","8","Koch","201.63873","557","Bodies","15"
"Cocteau Twins","Lily","9","Koch","110.602","557","Strange Fruit","15"
"Owl City","Jacqueline","25","Lynch","267.65016","559","The Technicolor Phase","29"
"Billy Currington","Lily","10","Koch","215.82322","557","Good Directions","15"
"Soul II Soul","Lily","11","Koch","239.67302","557","How Long","15"
"David Gray","Jacqueline","26","Lynch","304.77016","559","Disappearing World (Album Version)","29"
"Bill Engvall","Lily","12","Koch","148.84526","557","Here's Your Sign Christmas (Album Version)","15"
"Tub Ring","Jacqueline","27","Lynch","233.69098","559","Invalid","29"
"Eels","Lily","13","Koch","199.65342","557","Efils' God","15"
"Frightened Rabbit","Jacqueline","28","Lynch","278.72608","559","Yes_ I Would","29"
"Hit-O-Matic","Lily","14","Koch","229.27628","557","Melody Of Life","15"
"zebrahead","Lily","15","Koch","187.34975","557","With Legs Like That","15"
"Creedence Clearwater Revival","Jacqueline","29","Lynch","315.42812","559","Born On The Bayou","29"
"Foo Fighters","Lily","16","Koch","250.14812","557","Everlong","15"
"Atheist","Jacqueline","30","Lynch","241.05751","559","On They Slay","29"
"The Killers","Lily","17","Koch","327.91465","557","Romeo And Juliet","15"
"T.I.","Jacqueline","31","Lynch","214.77832","559","Why You Wanna (Amended Album Version)","29"
"Tori Amos Featuring Damien Rice","Lily","18","Koch","215.82322","557","The Power of Orange Knickers","15"
"Peggy Zina","Jacqueline","32","Lynch","287.00689","559","Ftes","29"
"Anna Tatangelo","Jordan","0","Hicks","218.93179","552","Il Mio Amico","37"
"Dave Grusin","Lily","19","Koch","255.50322","557","St. Elsewhere","15"
"Tim Christensen","Kate","0","Harrell","204.17261","558","Jump The Gun","97"
"Bon Iver","Jacqueline","33","Lynch","329.24689","559","Blindsided","29"
"The Exies","Kate","1","Harrell","217.88689","558","Baptize Me","97"
"The Whitest Boy Alive","Jacqueline","34","Lynch","191.29424","559","Fireworks (bonus track)","29"
"Kanye West","Kate","2","Harrell","238.52363","558","Flashing Lights","97"
"Bright Eyes","Jacqueline","35","Lynch","279.87546","559","Poison Oak (Album Version)","29"
"Felt","Kate","3","Harrell","171.57179","558","Sunlight Bathed the Golden Glow","97"
"Alice Deejay","Kate","8","Harrell","216.5024","558","Better Off Alone","97"
"Murder By Death","Jacqueline","36","Lynch","182.25587","559","Ball & Chain","29"
"Smash Mouth","Jacqueline","37","Lynch","206.36689","559","Walkin' On The Sun","29"
"Nine Inch Nails","Kate","9","Harrell","229.82485","558","Just Like You Imagined","97"
"Lauryn Hill","Jacqueline","38","Lynch","280.81587","559","Tell Him","29"
"Justin Bieber","Kate","10","Harrell","220.89098","558","Somebody To Love","97"
"Junior Kimbrough And The Soul Blues Boys","Ryan","1","Smith","350.58893","571","All Night Long","26"
"Holy Fuck","Kate","11","Harrell","428.72118","558","Tonebank Computer","97"
"Jes","Jacqueline","39","Lynch","233.87383","559","Closer","29"
"The Killers","Jacqueline","40","Lynch","220.89098","559","When You Were Young","29"
"Anberlin","Jacqueline","41","Lynch","178.23302","559","Stationary Stationery","29"
"Travie McCoy","Jacqueline","42","Lynch","211.12118","559","Billionaire [feat. Bruno Mars]  (Explicit Album Version)","29"
"Marc Almond","Jacqueline","43","Lynch","387.65669","559","Only The Moment (All The Time In The World Mix)","29"
"Guildo Horn","Jacqueline","44","Lynch","240.37832","559","Aber Dich Gibt's Nur Einmal FÃÂ¼r Mich","29"
"DJ Paul","Jacqueline","45","Lynch","208.45669","559","You Scared","29"
"Elliott Smith","Jacqueline","46","Lynch","141.42649","559","Between The Bars","29"
"Angus & Julia Stone","Jacqueline","47","Lynch","295.81016","559","Silver Coin","29"
"Umberto Tozzi","Evelin","0","Ayala","369.13587","495","Gabbie","34"
"Lonnie Gordon","Connar","0","Moreno","181.21098","476","Catch You Baby (Steve Pitron & Max Sanna Radio Edit)","62"
"50 Cent","Jacqueline","48","Lynch","249.52118","559","P.I.M.P.","29"
"Olivia Newton-John","Connar","1","Moreno","132.23138","476","Hochmah (Interlude)","62"
"snoop Dogg Featuring The Dramatics_ Lil' Half Dead","Evelin","1","Ayala","319.99955","495","Ballin' (Explicit) (Feat. The Dramatics_ Lil' Half Dead)","34"
"Daft Punk","Jacqueline","49","Lynch","396.82567","559","Da Funk / Dadftendirekt","29"
"Radiohead","Evelin","2","Ayala","255.42485","495","Talk Show Host","34"
"Phil Collins","Alivia","0","Terrell","291.00363","572","Something Happened On The Way To Heaven","4"
